Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair19,2,A,(0:29:52.8),Jaja. Men hvis det ikke er det samme som før . Før ville vi jo have ignoreret den der. Så nu skal vi gøre noget nyt formentligt.,1,RebekkaR
Pair19,2,B,(0:30:01.6),Ja. Jamen så prøv at tappe den.,1,RebekkaR
Pair19,2,A,(0:30:10.7),"Så lad os gå efter det gamle igen. Dén der skulle  skulle den have været slået ihjel før, eller hvad?",2,RebekkaR
Pair19,2,B,(0:30:16.3),"Ja, det tror jeg.",2,RebekkaR
Pair19,2,A,(0:30:19.3),"Eller skulle den tappes? Det kan godt være, den bare skal tappes. Nej...",2,RebekkaR
Pair19,2,B,(0:30:23.2),Var det ikke det med pletterne?,2,RebekkaR
Pair19,2,A,(0:30:24.0),"Det kan egentligt godt passe, ja.",2,RebekkaR
Pair19,2,A,(0:30:31.1),Så skal den bare ignoreres.,3,RebekkaR
Pair19,2,B,(0:30:34.0),Ja.,3,RebekkaR
Pair19,2,A,(0:30:40.8),Den skal tappes.,4,RebekkaR
Pair19,2,B,(0:30:41.5),Ja.,4,RebekkaR
Pair19,2,A,(0:30:47.4),"Det er jo så der, hvor de er anderledes. ",5,RebekkaR
Pair19,2,B,(0:30:50.6),"Ja okay. Men er den ikke stadig venlig, dén der?",5,RebekkaR
Pair19,2,A,(0:31:00.7),"Det er så det, jeg ikke ved nu, når det er blevet lavet om. Det var den, vi ville have ignoreret før.",5,RebekkaR
Pair19,2,B,(0:31:13.4),Ja. Men gjorde vi ikke også det på en af dem? Lige nu her.,5,RebekkaR
Pair19,2,A,(0:31:17.7),"Jo. Hvor det var det samme. Men jeg kan ikke huske, om den har prikker, men vi kan godt prøve.",5,RebekkaR
Pair19,2,B,(0:31:24.3),Ja.,5,RebekkaR
Pair19,2,A,(0:31:25.3),Ignorere den?,5,RebekkaR
Pair19,2,B,(0:31:25.4),Ja.,5,RebekkaR
Pair19,2,B,(0:31:32.4),"Var det den, der var farlig før?",6,RebekkaR
Pair19,2,A,(0:31:36.2),Ja. Havde den også nutrition?,6,RebekkaR
Pair19,2,B,(0:31:38.2),Ja det tror jeg måske.,6,RebekkaR
Pair19,2,A,(0:31:41.4),Fire?,6,RebekkaR
Pair19,2,B,(0:31:42.1),Ja.,6,RebekkaR
Pair19,2,A,(0:31:55.5),"Er det så bare ignorer, dén der, eller hvad? Eller skal den tappes? Vi er sikkert nødt til at lære dem igen for at...",7,RebekkaR
Pair19,2,B,(0:32:08.1),Ja. Ignorer den.,7,RebekkaR
Pair19,2,A,(0:32:15.4),"Denne her den skulle bare ignoreres, mener jeg.",8,RebekkaR
Pair19,2,B,(0:32:17.2),Ja. Det tror jeg også.,8,RebekkaR
Pair19,2,A,(0:32:24.9),Tappes eller hvad?,9,RebekkaR
Pair19,2,B,(0:32:26.0),Ja.,9,RebekkaR
Pair19,2,A,(0:32:30.7),Den skal nakkes dén der.,10,RebekkaR
Pair19,2,B,(0:32:32.4),Ja.,10,RebekkaR
Pair19,2,B,(0:32:40.3),Prøv at sige 4 til den her.,11,RebekkaR
Pair19,2,B,(0:32:46.4),Så sådan her ,12,RebekkaR
Pair19,2,A,(0:32:47.6), med pletter. Så skal de... 4.,12,RebekkaR
Pair19,2,B,(0:32:50.5),Ja. Og dén der  var den ikke farlig? Skal den ikke bare slås ihjel?,12,RebekkaR
Pair19,2,A,(0:32:56.1),"Den skal nok slås ihjel, ja.",12,RebekkaR
Pair19,2,B,(0:33:01.9),Denne her den var en 4'er.,13,RebekkaR
Pair19,2,A,(0:33:02.5),4'er.,13,RebekkaR
Pair19,2,A,(0:33:12.4),Den skal... Skal den tappes?,14,RebekkaR
Pair19,2,B,(0:33:19.1),"Ja, det tror jeg. Prøv.",14,RebekkaR
Pair19,2,B,(0:33:25.7),Det var en 4'er.,15,RebekkaR
Pair19,2,A,(0:33:26.2),4'er.,15,RebekkaR
Pair19,2,B,(0:33:33.0),"Og før havde den godt nok andre øjne, men der tappede vi den bare.",16,RebekkaR
Pair19,2,A,(0:33:39.0),"Hvis den var helt grøn så ignorerede vi den, og jeg ved så ikke med prikkerne.",16,RebekkaR
Pair19,2,B,(0:33:45.7),"Eller var det dén der, der var farlig? Som vi bare skulle slå ihjel?",16,RebekkaR
Pair19,2,A,(0:33:48.5),"Det kan faktisk godt være, ja. Skal vi prøve 3?",16,RebekkaR
Pair19,2,B,(0:33:50.7),Ja.,16,RebekkaR
Pair19,2,A,(0:33:56.9),"Så er det dén der, der er farlig.",17,RebekkaR
Pair19,2,B,(0:33:58.5),"Ja. Den havde ingen pletter i hvert fald. Ja, dræb.",17,RebekkaR
Pair19,2,B,(0:34:06.8),Det var en 4'er.,18,RebekkaR
Pair19,2,A,(0:34:07.2),4'er.,18,RebekkaR
Pair19,2,A,(0:34:12.6),4'er.,19,RebekkaR
Pair19,2,B,(0:34:12.9),4'er igen.,19,RebekkaR
Pair19,2,A,(0:34:18.2),"Og det var også en 4'er, ikke?",20,RebekkaR
Pair19,2,B,(0:34:18.9),"Ja, det tror jeg.",20,RebekkaR
Pair19,2,B,(0:34:26.0),"Det var en 2'er, var det ikke?",21,RebekkaR
Pair19,2,A,(0:34:27.9),"Jo, den skulle vist tappes.",21,RebekkaR
Pair19,2,B,(0:34:29.8),Ja.,21,RebekkaR
Pair19,2,B,(0:34:34.4),"Ja den stod med armene nedad, og den havde ingen... Havde den ingen pletter?",22,RebekkaR
Pair19,2,A,(0:34:43.1),"Jo, det tror jeg. Er i tvivl.",22,RebekkaR
Pair19,2,B,(0:34:44.5),"Har den pletter? Så det er også en 2'er, dén der.",22,RebekkaR
Pair19,2,B,(0:34:51.7),Så den skal ignoreres.,23,RebekkaR
Pair19,2,A,(0:34:52.1),Ignoreres.,23,RebekkaR
Pair19,2,B,(0:35:00.4),Og den skal bare ,24,RebekkaR
Pair19,2,A,(0:35:01.6), tappes. Eller hvad?,24,RebekkaR
Pair19,2,B,(0:35:02.2),Skal den tappes? Skal den ikke slås ihjel?,24,RebekkaR
Pair19,2,A,(0:35:04.8),Det kan også godt være. Vi prøver at slå den ihjel.,24,RebekkaR
Pair19,2,B,(0:35:06.7),"Ja, det tror jeg.",24,RebekkaR
Pair19,2,B,(0:35:08.8),"Fordi når den står sådan der og har pletter, så er det en 4'er.",25,RebekkaR
Pair19,2,A,(0:35:12.7),"Slå ihjel, ja.",25,RebekkaR
Pair19,2,A,(0:35:18.3),Var det ikke det samme?,26,RebekkaR
Pair19,2,B,(0:35:19.7),Jo.,26,RebekkaR
Pair19,2,A,(0:35:21.1),Okay. Mærkeligt.,26,RebekkaR
Pair19,2,B,(0:35:31.4),"Eller er det dén der, der så skal slås ihjel? Eller skal den tappes?",26,RebekkaR
Pair19,2,A,(0:35:39.8),"Det kan godt være, den skal slås ihje . Det kan jeg faktisk ikke huske.",26,RebekkaR
Pair19,2,B,(0:35:47.8),"Hvad var det, vi lige sagde før? Hvis den havde armene nede, og den havde pletter...",26,RebekkaR
Pair19,2,A,(0:35:53.6),Så var det der vi tappede den?,26,RebekkaR
Pair19,2,B,(0:35:55.0),"Ja, var det ikke det?",26,RebekkaR
Pair19,2,A,(0:35:56.0),Det tror jeg faktisk måske.,26,RebekkaR
Pair19,2,B,(0:36:03.8),Det er en 4'er.,27,RebekkaR
Pair19,2,A,(0:36:04.1),4'er.,27,RebekkaR
Pair19,2,A,(0:36:13.8),"Er det så ignore? Før der havde den prikker, og der skulle vi ignore den. Jeg tror bare vi skal ignore.",28,RebekkaR
Pair19,2,B,(0:36:18.1),Ja.,28,RebekkaR
Pair19,2,A,(0:36:25.0),"Det var den, der skulle...",29,RebekkaR
Pair19,2,B,(0:36:25.5),"Tappes, eller hvad?",29,RebekkaR
Pair19,2,A,(0:36:28.2),"Var det ikke den, der bare skulle ignoreres? Det tror jeg.",29,RebekkaR
Pair19,2,B,(0:36:34.3),"Okay, prøv det.",29,RebekkaR
Pair19,2,B,(0:36:39.3),Fire.,30,RebekkaR
Pair19,2,A,(0:36:40.3),Ja.,30,RebekkaR
Pair19,2,B,(0:36:46.5),Tre? Slås ihjel.,31,RebekkaR
Pair19,2,A,(0:36:53.9),Skal den så ignoreres? Den har prikker godt nok.,32,RebekkaR
Pair19,2,B,(0:36:55.8),Det havde den anden ikke. Den vi lige skulle have ignoreret.,32,RebekkaR
Pair19,2,A,(0:36:58.6),Så slår vi den ihjel.,32,RebekkaR
Pair19,2,B,(0:36:59.5),Ja.,32,RebekkaR
Pair19,2,A,(0:37:03.4),Hvis den har prikker så skal den simpelthen tappes. Dén skal ignoreres.,33,RebekkaR
Pair19,2,B,(0:37:06.7),Ja.,33,RebekkaR
Pair19,2,A,(0:37:11.4),Den skal  4.,34,RebekkaR
Pair19,2,B,(0:37:12.6),Ja.,34,RebekkaR
Pair19,2,B,(0:37:20.1),Så den skal...,35,RebekkaR
Pair19,2,A,(0:37:24.9),"Ignoreres, tror jeg.",35,RebekkaR
Pair19,2,B,(0:37:27.9),Selvom den har pletter?,35,RebekkaR
Pair19,2,A,(0:37:30.0),"Ej, jeg ved det ikke. Det kan også være, den skal tappes. Ej jeg tror, den skal ignoreres.",35,RebekkaR
Pair19,2,B,(0:37:39.4),Skal den ignoreres? Vi prøver.,35,RebekkaR
Pair19,2,B,(0:37:51.3),"Den har ingen pletter, så skal den bare slås ihjel?",36,RebekkaR
Pair19,2,A,(0:37:54.8),Ja. Det er da nok rigtigt.,36,RebekkaR
Pair19,2,A,(0:38:03.1),Så prikkerne de er rimelig afgørende her. Fire.,37,RebekkaR
Pair19,2,B,(0:38:04.5),Ja.,37,RebekkaR
Pair19,2,A,(0:38:09.3),Fire.,38,RebekkaR
Pair19,2,B,(0:38:09.5),Fire igen.,38,RebekkaR
Pair19,2,A,(0:38:18.4),"En, tror jeg.",39,RebekkaR
Pair19,2,B,(0:38:19.1),Ja. Ignoreres.,39,RebekkaR
Pair19,2,B,(0:38:25.4),Slås ihjel.,40,RebekkaR
Pair19,2,A,(0:38:27.8),Ja.,40,RebekkaR
Pair19,2,B,(0:38:33.7),Ignoreres.,41,RebekkaR
Pair19,2,A,(0:38:33.9),Ignorer.,41,RebekkaR
Pair19,2,A,(0:38:39.3),Slås ihjel.,42,RebekkaR
Pair19,2,B,(0:38:40.0),Ja...,42,RebekkaR
Pair19,2,B,(0:38:47.8),Skal den ,43,RebekkaR
Pair19,2,A,(0:38:48.4),"Var det den, der skulle tappes, eller hvad?",43,RebekkaR
Pair19,2,B,(0:38:50.2),"Ja, det tror jeg  måske.",43,RebekkaR
Pair19,2,A,(0:38:54.4),"Ignored... Når, det er fordi den ikke havde prikker, eller hvad? Nå   fire.",44,RebekkaR
Pair19,2,B,(0:38:58.8),Ja.,44,RebekkaR
Pair19,2,A,(0:39:23.3),Nå   den skulle slås ihjel.,45,RebekkaR
Pair19,2,B,(0:39:24.4),"Jo, det tror jeg.",45,RebekkaR
Pair19,2,B,(0:39:32.8),Skal den ignoreres eller skal den tappes?,46,RebekkaR
Pair19,2,A,(0:39:35.4),Det er lige det. Hvad tror du? Du kan også bare trykke.,46,RebekkaR
Pair19,2,B,(0:39:41.6),"Ignoreres, tror jeg.",46,RebekkaR
Pair19,2,B,(0:39:47.3),Det er en 4'er.,47,RebekkaR
Pair19,2,A,(0:39:48.1),Ja.,47,RebekkaR
Pair19,2,B,(0:40:00.4),Skal den ikke slås ihjel?,48,RebekkaR
Pair19,2,A,(0:40:03.2),Det kan godt være. Den har prikker.,48,RebekkaR
Pair19,2,B,(0:40:05.0),Ja.,48,RebekkaR
Pair19,2,A,(0:40:05.9),Det tror jeg måske. Eller også skal den tappes.,48,RebekkaR
Pair19,2,B,(0:40:08.7),Ja det kunne også være. Ja. Prøv det.,48,RebekkaR
Pair19,2,A,(0:40:15.6),"Yes   tappet. Armene nede, blå med prikker. Nå, slås ihjel.",49,RebekkaR
Pair19,2,B,(0:40:21.6),Ja.,49,RebekkaR
Pair19,2,A,(0:40:27.2),"Den har ikke prikker, den der. Ignorer måske?",50,RebekkaR
Pair19,2,B,(0:40:30.0),Ja.,50,RebekkaR
Pair19,2,B,(0:40:37.5),Tappes? Eller hvad?,51,RebekkaR
Pair19,2,A,(0:40:41.2),"Ja, den har jo prikker, så det skal den vel.",51,RebekkaR
Pair19,2,B,(0:40:47.6),Fire.,52,RebekkaR
Pair19,2,A,(0:40:48.0),Fire.,52,RebekkaR
Pair19,2,A,(0:40:56.1),Ignorere.,53,RebekkaR
Pair19,2,B,(0:40:57.2),Ja.,53,RebekkaR
Pair19,2,A,(0:41:03.7),"Det var den, der skulle tappes, mener jeg.",54,RebekkaR
Pair19,2,B,(0:41:06.1),Ja.,54,RebekkaR
Pair19,2,A,(0:41:11.7),Og fire.,55,RebekkaR
Pair19,2,B,(0:41:12.2),Ja.,55,RebekkaR
Pair19,2,A,(0:41:17.9),"Nå, er det fordi... Den stod også anderledes, gjorde den ikke?",56,RebekkaR
Pair19,2,B,(0:41:22.8),"Jo, det er faktisk rigtigt. Den stod anderledes i billedet. Er der andre, der har gjort det?",56,RebekkaR
Pair19,2,A,(0:41:28.0),"Det skal vi lige tænke over. Er det slås ihjel, eller hvad?",56,RebekkaR
Pair19,2,B,(0:41:38.3),"Ja, slås ihjel. Det tænker jeg også.",56,RebekkaR
Pair19,2,A,(0:41:44.3),"Og det var den, der skulle tappes.",57,RebekkaR
Pair19,2,B,(0:41:45.0),Den skal tappes.,57,RebekkaR
Pair19,2,A,(0:41:54.4),"Slås ihjel, ikke?",58,RebekkaR
Pair19,2,B,(0:41:56.0),Ja... Jo.,58,RebekkaR
Pair19,2,A,(0:42:03.9),Og det her det er en 4'er.,59,RebekkaR
Pair19,2,B,(0:42:04.2),Ja.,59,RebekkaR
Pair19,2,A,(0:42:09.7),"Står den ikke længere nede, denne her?",60,RebekkaR
Pair19,2,B,(0:42:13.7),"Jo, eller også så er den bare stoerre.",60,RebekkaR
Pair19,2,A,(0:42:22.0),"Men vi kan prøve   det er den, vi ignorerer. Så finder vi i hvert fald ud af, om det...",60,RebekkaR
Pair19,2,B,(0:42:23.3),Ja.,60,RebekkaR
Pair19,2,A,(0:42:32.9),Tappes.,61,RebekkaR
Pair19,2,B,(0:42:34.3),Ja.,61,RebekkaR
Pair19,2,A,(0:42:39.8),Ignoreres.,62,RebekkaR
Pair19,2,B,(0:42:41.5),Ignoreres.,62,RebekkaR
Pair19,2,B,(0:42:45.6),"Jo, de her de bliver mindre... Den kommer længere frem. Men den skal bare ignoreres, skal den ikke det?",63,RebekkaR
Pair19,2,A,(0:42:53.8),Jo. Det tror jeg.,63,RebekkaR
Pair19,2,B,(0:43:00.0),"Så er det spørgsmålet, om den skal slås ihjel og tappes, eller den om den bare skal slås ihjel.",64,RebekkaR
Pair19,2,A,(0:43:05.3),"Jeg tror bare, den der skal slås ihjel. Den er jo ikke sådan tættere på os.",64,RebekkaR
Pair19,2,B,(0:43:08.1),Nej.,64,RebekkaR
Pair19,2,A,(0:43:13.7),Hvordan stod den? Stod den sådan her?,65,RebekkaR
Pair19,2,B,(0:43:14.9),"Ja, men den havde bare ingen pletter. Men det var det samme ved den anden, hvor vi bare tænkte: den skulle også slås ihjel. Så skulle den egentlig slås ihjel og tappes.  Selvom den ikke havde pletter. Dén skal bare ignoreres.",65,RebekkaR
Pair19,2,A,(0:43:28.3),Ignoreres.,65,RebekkaR
Pair19,2,A,(0:43:32.7),Og ignoreres.,66,RebekkaR
Pair19,2,B,(0:43:33.0),Ignoreres.,66,RebekkaR
Pair19,2,B,(0:43:39.1),Jeg tror det er ligesom den anden   så det er en 4'er.,67,RebekkaR
Pair19,2,A,(0:43:45.6),"Ja. Det tror jeg, du har ret i.",67,RebekkaR
Pair19,2,B,(0:43:52.5),Og så fire.,68,RebekkaR
Pair19,2,A,(0:43:52.7),Fire igen.,68,RebekkaR
Pair19,2,B,(0:44:02.4),"Den skal bare tappes, skal den ikke?",69,RebekkaR
Pair19,2,A,(0:44:05.8),"Jo, den har prikker.",69,RebekkaR
Pair19,2,A,(0:44:13.9),Dén   det er 4.,70,RebekkaR
Pair19,2,B,(0:44:14.7),Ja.,70,RebekkaR
Pair19,2,B,(0:44:17.6),What? Den stod da også længere fremme... Så det er en 4'er.,71,RebekkaR
Pair19,2,A,(0:44:22.8),Er den 4?,71,RebekkaR
Pair19,2,B,(0:44:23.2),Ja.,71,RebekkaR
Pair19,2,B,(0:44:34.1),Ignorer.,72,RebekkaR
Pair19,2,A,(0:44:35.4),Ja.,72,RebekkaR
Pair19,2,A,(0:44:40.1),Og det er tap.,73,RebekkaR
Pair19,2,B,(0:44:44.1),Ja.,73,RebekkaR
Pair19,2,B,(0:44:48.3),Fire.,74,RebekkaR
Pair19,2,A,(0:44:48.9),Ja.,74,RebekkaR
Pair19,2,A,(0:44:56.4),Den skal tappes. Den står også normalt.,75,RebekkaR
Pair19,2,B,(0:44:58.1),Ja.,75,RebekkaR
Pair19,2,A,(0:45:08.2),Den er længere fremme.,76,RebekkaR
Pair19,2,B,(0:45:09.1),Ja den er længere fremme.,76,RebekkaR
Pair19,2,A,(0:45:11.4),"Men jeg tror måske, den skal tappes. Stadigvæk.",76,RebekkaR
Pair19,2,B,(0:45:13.2),Ja.,76,RebekkaR
Pair19,2,A,(0:45:20.9),"Den skulle slås ihjel, ikke?",77,RebekkaR
Pair19,2,B,(0:45:24.0),"Eller også var det den, der skulle slås ihjel og tappes.",77,RebekkaR
Pair19,2,A,(0:45:26.6),"Men. Nå. Var det ikke kun, hvis de er fremme? Ej jeg ved det ikke. Slår vi ihjel og tapper?",77,RebekkaR
Pair19,2,B,(0:45:33.1),Ja.,77,RebekkaR
Pair19,2,B,(0:45:43.3),"Den skal ignoreres, skal den ikke?",78,RebekkaR
Pair19,2,A,(0:45:45.7),Jo.,78,RebekkaR
Pair19,2,B,(0:45:53.0),Nu er den fremme   den skal nok slås ihjel så.,79,RebekkaR
Pair19,2,A,(0:45:55.3),"Ja, det skal den nok.",79,RebekkaR
Pair19,2,A,(0:45:58.1),Okay det skal man virkelig være opmærksom på.,80,RebekkaR
Pair19,2,B,(0:46:01.4),"Og den er også fremme, og står sådan der, så den skal også bare slås ihjel.",80,RebekkaR
Pair19,2,A,(0:46:05.9),Er den fremme nu? Den er normal.,80,RebekkaR
Pair19,2,B,(0:46:06.3),Nej den er tilbage   så det er en 4'er.,80,RebekkaR
Pair19,2,A,(0:46:09.3),4'er.,80,RebekkaR
Pair19,2,A,(0:46:21.2),Den skal tappes. For det er bare normalt og...,81,RebekkaR
Pair19,2,B,(0:46:25.6),Ja.,81,RebekkaR
Pair19,2,A,(0:46:30.6),"Og den er fremme, dén der.",82,RebekkaR
Pair19,2,B,(0:46:31.7),Ja. Så den skal slås ihjel.,82,RebekkaR
Pair19,2,B,(0:46:41.5),Det er en 4'er.,83,RebekkaR
Pair19,2,A,(0:46:43.1),Ja.,83,RebekkaR
Pair19,2,A,(0:46:48.5),Tappes.,84,RebekkaR
Pair19,2,B,(0:46:49.1),Ja.,84,RebekkaR
Pair19,2,A,(0:47:02.0),Den skal bare slås ihjel.,85,RebekkaR
Pair19,2,B,(0:47:03.6),Skal den bare slås ihjel?,85,RebekkaR
Pair19,2,A,(0:47:04.5),"Ja, det tror jeg.",85,RebekkaR
Pair19,2,A,(0:47:10.8),Ignorere så.,86,RebekkaR
Pair19,2,B,(0:47:11.9),Ja.,86,RebekkaR
Pair19,2,A,(0:47:18.8),"Tappes stadigvæk bare. Eller skal man noget andet? Den er lidt længere fremme, dén der.",87,RebekkaR
Pair19,2,B,(0:47:23.7),Ja. Jamen skal den ikke bare det?,87,RebekkaR
Pair19,2,A,(0:47:34.5),Skal den ikke bare tappes?,87,RebekkaR
Pair19,2,B,(0:47:35.3),Jo.,87,RebekkaR
Pair19,2,A,(0:47:47.2),Tappes.,88,RebekkaR
Pair19,2,B,(0:47:47.7),Ja.,88,RebekkaR
Pair19,2,A,(0:47:56.3),"Den er langt fremme, den der. Hvad skal vi så?",89,RebekkaR
Pair19,2,B,(0:47:59.0),"Så skal den slås ihjel, skal den ikke det?",89,RebekkaR
Pair19,2,A,(0:48:01.8),Øh... Jo. Det gør vi.,89,RebekkaR
Pair19,2,A,(0:48:17.6),Tappes igen vel.,90,RebekkaR
Pair19,2,B,(0:48:18.7),Ja.,90,RebekkaR
Pair19,2,A,(0:48:25.1),Er det ikke en 4'er?,91,RebekkaR
Pair19,2,B,(0:48:26.1),Jo det tror jeg.,91,RebekkaR
Pair19,2,A,(0:48:40.6),Ignorer? Eller tap? Men står den ikke normalt?,92,RebekkaR
Pair19,2,B,(0:48:53.1),"Jo, det gør den. Så har vi ignoreret den før, har vi ikke det?",92,RebekkaR
Pair19,2,A,(0:49:01.3),"Jo, det tror jeg.",92,RebekkaR
Pair19,2,B,(0:49:10.2),Fire.,93,RebekkaR
Pair19,2,A,(0:49:10.7),Fire.,93,RebekkaR
Pair19,2,A,(0:49:22.8),Slås ihjel eller 4.,94,RebekkaR
Pair19,2,B,(0:49:24.7),Ja. Den står også normalt. Men den har ingen pletter.,94,RebekkaR
Pair19,2,A,(0:49:34.1),Er det bare slås ihjel?,95,RebekkaR
Pair19,2,B,(0:49:35.0),Ja.,95,RebekkaR
Pair19,2,A,(0:49:41.5),Fire?,95,RebekkaR
Pair19,2,B,(0:49:42.1),Ja.,95,RebekkaR
Pair19,2,B,(0:49:53.7),Skal den... Den står også normalt.,96,RebekkaR
Pair19,2,A,(0:50:06.0),Vi plejer bare at ignorere den.,96,RebekkaR
Pair19,2,B,(0:50:07.4),Ja.,96,RebekkaR
Pair19,2a,B,(0:50:25.7),Skal den ikke ignoreres?,97,RebekkaR
Pair19,2a,A,(0:50:27.6),Jo. Det tror jeg. Den er også blå.,97,RebekkaR
Pair19,2a,A,(0:50:35.6),Tappes?,98,RebekkaR
Pair19,2a,B,(0:50:36.2),Ja.,98,RebekkaR
Pair19,2a,A,(0:50:44.8),Slås ihjel?,99,RebekkaR
Pair19,2a,B,(0:50:45.7),"Ja, det tror jeg.",99,RebekkaR
Pair19,2a,B,(0:50:54.4),Er den 4? Eller   den har ingen pletter. Men... Skal den slås ihjel?,100,RebekkaR
Pair19,2a,A,(0:51:02.2),Det kan godt være.,100,RebekkaR
Pair19,2a,B,(0:51:03.5),Vi slår den ihjel.,100,RebekkaR
Pair19,2a,A,(0:51:10.0),Den har prikker. Tappes og slås ihjel måske.,101,RebekkaR
Pair19,2a,B,(0:51:12.6),"Ja, 4.",101,RebekkaR
Pair19,2a,A,(0:51:18.9),"Den er grøn og har prikker. Så er det så det, om det er det samme...",102,RebekkaR
Pair19,2a,B,(0:51:23.4),Ja. Hvad er sandsynligheden for at vi trykker på den samme knap 3 gange i træk?,102,RebekkaR
Pair19,2a,A,(0:51:30.6),Skal vi bare slå den ihjel så?,102,RebekkaR
Pair19,2a,B,(0:51:31.1),Ja.,102,RebekkaR
Pair19,2a,B,(0:51:38.2),"Det er en 4'er, er det ikke? Fordi den har pletter også. Men den er godt nok grøn. Men den har armene opad.",103,RebekkaR
Pair19,2a,A,(0:51:48.0),Var den ikke magen til den før?,103,RebekkaR
Pair19,2a,B,(0:51:50.5),Nej... Nej den så anderledes ud.,103,RebekkaR
Pair19,2a,A,(0:51:53.9),Er det så 4? Vi prøver 4.,103,RebekkaR
Pair19,2a,B,(0:51:56.4),Ja.,103,RebekkaR
Pair19,2a,A,(0:52:06.8),Armene nede...,104,RebekkaR
Pair19,2a,B,(0:52:08.4),"Ja, men det er også den eneste forskel på de to.",104,RebekkaR
Pair19,2a,A,(0:52:11.7),"Jo. Den skal nok ignoreres faktisk, tror jeg.",104,RebekkaR
Pair19,2a,B,(0:52:14.6),Skal den ignoreres?,104,RebekkaR
Pair19,2a,A,(0:52:16.3),Eller også så skal den tappes.,104,RebekkaR
Pair19,2a,B,(0:52:18.9),"Nå, jeg ville have slået den ihjel.",104,RebekkaR
Pair19,2a,A,(0:52:20.5),"Du ville have slået den ihjel? Jamen det er dig, der styrer din... Vi slår den ihjel.",104,RebekkaR
Pair19,3,A,0:52:36.5),Nå men før var dét der 4   skal vi så prøve at slå den ihjel?,1,RebekkaR
Pair19,3,B,(0:52:39.6),Ja. Prøv det.,1,RebekkaR
Pair19,3,B,(0:52:53.4),Nej hvordan så den ud før?,2,RebekkaR
Pair19,3,A,(0:52:55.2),"Den havde armene oppe. Så enten er den ignorer eller tap, formentligt.",2,RebekkaR
Pair19,3,B,(0:53:01.6),Ja.,2,RebekkaR
Pair19,3,A,(0:53:06.5),Nok bare ignorer faktisk.,2,RebekkaR
Pair19,3,B,(0:53:07.3),Ja.,2,RebekkaR
Pair19,3,A,(0:53:18.4),Slå ihjel og tap. Tror jeg.,3,RebekkaR
Pair19,3,B,(0:53:18.8),Ja.,3,RebekkaR
Pair19,3,B,(0:53:27.1),"Dén der   var det ikke den første, vi så?",4,RebekkaR
Pair19,3,A,(0:53:28.1),Det var den vi slog ihjel.,4,RebekkaR
Pair19,3,A,(0:53:33.9),What   betyder farverne noget?,5,RebekkaR
Pair19,3,B,(0:53:34.3),"Den havde jo armene oppe   den første, vi slog ihjel. Dén der, skal den ikke bare ignoreres?",5,RebekkaR
Pair19,3,A,(0:53:42.6),"Jo, det kan godt passe.",5,RebekkaR
Pair19,3,A,(0:53:52.4),Den har bare armene nede. Ignorer.,6,RebekkaR
Pair19,3,B,(0:53:53.8),Ignorer.,6,RebekkaR
Pair19,3,B,(0:53:57.6),"Grøn, armene nede: ignorer. Grøn, armene oppe, pletter. Det var den, vi slog ihjel.",7,RebekkaR
Pair19,3,A,(0:54:02.6),"Det var den, vi slog ihjel.",7,RebekkaR
Pair19,3,B,(0:54:11.9),Er det en 2'er så?,8,RebekkaR
Pair19,3,A,(0:54:12.9),Ja det tror jeg da.,8,RebekkaR
Pair19,3,B,(0:54:20.9),"Blå, armene nede.",9,RebekkaR
Pair19,3,A,(0:54:21.7),"Tap, tror jeg.",9,RebekkaR
Pair19,3,B,(0:54:22.6),Ja.,9,RebekkaR
Pair19,3,B,(0:54:29.0),"Grøn, armene oppe, ingenting.",10,RebekkaR
Pair19,3,A,(0:54:35.7),Tappe? Jeg ved det ikke. Hvad tror du? Eller tror du den skal... Den vi slog ihjel havde prikker og armene oppe.,10,RebekkaR
Pair19,3,B,(0:54:46.4),Ja. Skal den så slås ihjel og tappes?,10,RebekkaR
Pair19,3,A,(0:54:50.1),Ja måske.,10,RebekkaR
Pair19,3,A,(0:54:57.7),Eliminate.,11,RebekkaR
Pair19,3,B,(0:54:58.0),Ja.,11,RebekkaR
Pair19,3,A,(0:55:03.7),"Dén skulle have været eliminated, denne her.",12,RebekkaR
Pair19,3,B,(0:55:05.2),Ja.,12,RebekkaR
Pair19,3,A,(0:55:12.7),Tap eller ignorer.,13,RebekkaR
Pair19,3,B,(0:55:18.3),Tap.,13,RebekkaR
Pair19,3,A,(0:55:31.4),"Prikker   det var den, der blev slået ihjel, var det ikke? Nej den var friendly   altså på øjnene. Jeg ved ikke, om det betyder noget.",14,RebekkaR
Pair19,3,B,(0:55:47.1),Skal den slås ihjel?,14,RebekkaR
Pair19,3,A,(0:55:49.0),Vi prøver at slå den ihjel.,14,RebekkaR
Pair19,3,B,(0:56:01.8),"Blå, armene nede, pletter...",15,RebekkaR
Pair19,3,A,(0:56:04.3),Tap.,15,RebekkaR
Pair19,3,B,(0:56:05.5),Ja tap.,15,RebekkaR
Pair19,3,A,(0:56:09.7),Armene nede og så skal den bare ignoreres.,16,RebekkaR
Pair19,3,B,(0:56:13.9),Nu er den så blå og armene oppe ,16,RebekkaR
Pair19,3,A,(0:56:16.1)," det var den, der skulle tappes, ikke?",16,RebekkaR
Pair19,3,B,(0:56:17.4),Jo...,16,RebekkaR
