Pair,Session,Interlocutor,Initial time,Transcription,Joint decision,Transcriber
Pair20,2,B,(0:28:31.8),Jeg tænker 2 så.,45,RebekkaR
Pair20,2,A,(0:28:33.6),Så lad os prøve det.,45,RebekkaR
Pair20,2,A,(0:28:39.6),Og prikker...,46,RebekkaR
Pair20,2,B,(0:28:48.7),"Det er også 4, ikke? For uden prikker ville det være en 3'er.",47,RebekkaR
Pair20,2,A,(0:28:52.2),Ja.,47,RebekkaR
Pair20,2,B,(0:28:54.6),"Okay, så selv med prikker er det en 3'er så længe de har glade øjne og armene oppe. Er det en venlig?",48,RebekkaR
Pair20,2,A,(0:29:03.9),"Jeg tænker venlig, ja.",48,RebekkaR
Pair20,2,B,(0:29:15.2),Okay så prikker   så det er jelly. Jeg vil sige 4.,50,RebekkaR
Pair20,2,A,(0:29:22.6),Ja.,50,RebekkaR
Pair20,2,B,(0:29:28.4),Prikker så var det jelly.,51,RebekkaR
Pair20,2,B,(0:29:37.0),"Den har ikke nogle prikker, og den har vrede øjne. Så 1.",52,RebekkaR
Pair20,2,A,(0:29:39.9),Ja.,52,RebekkaR
Pair20,2,B,(0:29:46.1),"Ikke nogle prikker, glade øjne... Er det 2'eren?",53,RebekkaR
Pair20,2,A,(0:29:50.6),Ja er den ikke destruktiv?,53,RebekkaR
Pair20,2,B,(0:29:53.8),Nej destruktiv så har den armene oppe.,53,RebekkaR
Pair20,2,A,(0:29:56.4),"Når ja, det er rigtigt. ",53,RebekkaR
Pair20,2,B,(0:29:57.7),"Altså jeg gætter på 2, fordi jeg synes vi kan huske den var sådan ærketypisk med...",53,RebekkaR
Pair20,2,A,(0:30:01.4),Ja.,53,RebekkaR
Pair20,2,B,(0:30:08.6),Så var det 1.,54,RebekkaR
Pair20,2,A,(0:30:09.1),Ja.,54,RebekkaR
Pair20,2,B,(0:30:14.0),Så er det 2.,55,RebekkaR
Pair20,2,A,(0:30:14.9),Ja.,55,RebekkaR
Pair20,2,A,(0:30:20.5),To.,56,RebekkaR
Pair20,2,B,(0:30:20.7),Også to.,56,RebekkaR
Pair20,2,B,(0:30:26.9),Og 1.,57,RebekkaR
Pair20,2,A,(0:30:27.3),Ja.,57,RebekkaR
Pair20,2,B,(0:30:32.5),To.,58,RebekkaR
Pair20,2,A,(0:30:32.7),To.,58,RebekkaR
Pair20,2,B,(0:30:38.3),To.,59,RebekkaR
Pair20,2,A,(0:30:38.6),To.,59,RebekkaR
Pair20,2,B,(0:30:42.2),"Er det øjnene?  Var det ikke det eneste, som gjorde den anderledes?",60,RebekkaR
Pair20,2,A,(0:30:44.0),Jeg er lidt om farven...,60,RebekkaR
Pair20,2,B,(0:30:46.9),"Okay nu prøver vi, fordi det var en blå før, og der var det 1.",60,RebekkaR
Pair20,2,A,(0:30:49.8),Ja.,60,RebekkaR
Pair20,2,B,(0:30:52.1),Okay. Så det er øjnene. Og det er også 1.,61,RebekkaR
Pair20,2,B,(0:31:06.0),Er det ikke 4? For den havde pletter.,62,RebekkaR
Pair20,2,A,(0:31:09.1),"Jo, 4.",62,RebekkaR
Pair20,2,B,(0:31:16.1),"1, ikke?",63,RebekkaR
Pair20,2,A,(0:31:17.1),Jo.,63,RebekkaR
Pair20,2,B,(0:31:27.9),To?,65,RebekkaR
Pair20,2,A,(0:31:28.5),Jeg tænker 2.,65,RebekkaR
Pair20,2,A,(0:31:38.6),3 eller 4.,66,RebekkaR
Pair20,2,B,(0:31:40.0),"Var det 3 uanset om de havde pletter eller ej? Eller var det 4'eren, der afgjorde det?",66,RebekkaR
Pair20,2,A,(0:31:46.9),"Det har du et bedre bud på, end jeg har.",66,RebekkaR
Pair20,2,A,(0:31:53.3),"Armene nede, pletter.",67,RebekkaR
Pair20,2,B,(0:31:54.1),To.,67,RebekkaR
Pair20,2,B,(0:31:59.6),Det er 2.,68,RebekkaR
Pair20,2,A,(0:32:05.3),1 vel.,69,RebekkaR
Pair20,2,B,(0:32:06.8),Ja.,69,RebekkaR
Pair20,2,A,(0:32:13.2),"To, ikke? Med øjnene. Ingen pletter.",70,RebekkaR
Pair20,2,B,(0:32:18.4),Altså jeg ville have sagt 1.,70,RebekkaR
Pair20,2,A,(0:32:20.9),Ja okay. Hvad...?,70,RebekkaR
Pair20,2,B,(0:32:24.1),"Det var fordi jeg (?synes?) vist nok noget med, at øjnene og armene nede så var de sådan helt venlige.",70,RebekkaR
Pair20,2,A,(0:32:30.9),Jamen så bare kør.,70,RebekkaR
Pair20,2,B,(0:32:37.7),"Det var 4, var det ikke? Eller var det kun 4, når de havde pletter?",71,RebekkaR
Pair20,2,A,(0:32:43.3),"Nej jeg tror ikke pletterne er (?). Jeg husker det også som 4'eren, ja.",71,RebekkaR
Pair20,2,B,(0:32:53.0),Okay det er også 1.,72,RebekkaR
Pair20,2,A,(0:32:53.8),Ja.,72,RebekkaR
Pair20,2,B,(0:32:59.3),"Så var det 3, ikke? Medmindre farven betyder noget.",73,RebekkaR
Pair20,2,A,(0:33:05.7),Ja. Men prøv 3.,73,RebekkaR
Pair20,2,B,(0:33:08.8),Okay så blå med skæve øjne og arme   det er 4.,74,RebekkaR
Pair20,2,A,(0:33:12.4),Ja.,74,RebekkaR
Pair20,2,B,(0:33:14.4),Dét der var 3.,74,RebekkaR
Pair20,2,B,(0:33:23.3),"Altså hvis blå med skæve øjne og arme var 4, er den grønne det så også?",75,RebekkaR
Pair20,2,B,(0:33:29.5),"Ja det er den. Okay. Så det er de skæve øjne, vi kigger efter. Og dét der det var 1.",76,RebekkaR
Pair20,2,A,(0:33:35.8),Ja.,76,RebekkaR
Pair20,2,A,(0:33:44.5),Det var med prikker ikke   så var det... Jeg kan ikke huske det.,77,RebekkaR
Pair20,2,B,(0:34:03.9),Det der må da være en 4'er. Fordi den har skæve øjne.,78,RebekkaR
Pair20,2,A,(0:34:06.1),"Øjnene, ja.",78,RebekkaR
Pair20,2,B,(0:34:10.9),Og det er en 3.,79,RebekkaR
Pair20,2,A,(0:34:11.8),Ja.,79,RebekkaR
Pair20,2,B,(0:34:18.1),Og det var en 4'er?,80,RebekkaR
Pair20,2,A,(0:34:20.2),Prøv.,80,RebekkaR
Pair20,2,B,(0:34:25.4),Og også en 4'er.,81,RebekkaR
Pair20,2,A,(0:34:26.4),Ja.,81,RebekkaR
Pair20,2,A,(0:34:32.0),Det kan være prikker gør et eller andet.,82,RebekkaR
Pair20,2,B,(0:34:33.9),Okay. For jeg ville sige dét var en 4'er.,82,RebekkaR
Pair20,2,A,(0:34:36.8),Ja.,82,RebekkaR
Pair20,2,B,(0:34:46.5),Var det ikke en 1'er?,83,RebekkaR
Pair20,2,A,(0:34:48.3),Jo 1.,83,RebekkaR
Pair20,2,B,(0:34:54.3),Og en 1'er.,84,RebekkaR
Pair20,2,B,(0:35:01.5),3'er.,85,RebekkaR
Pair20,2,B,(0:35:05.3),Så må det være pletterne. Når det er de gule.,86,RebekkaR
Pair20,2,A,(0:35:06.4),Ja.,86,RebekkaR
Pair20,2,B,(0:35:09.7),"Det var 4, ikke?",86,RebekkaR
Pair20,2,A,(0:35:11.0),Jo.,86,RebekkaR
Pair20,2,B,(0:35:11.8),"Eller jeg synes det var også det, vi gjorde sidste gang.",86,RebekkaR
Pair20,2,A,(0:35:15.1),Jamen havde den ikke prikker sidst?,86,RebekkaR
Pair20,2,B,(0:35:16.8),Vi prøver.,86,RebekkaR
Pair20,2,B,(0:35:25.4),"Så blå med armene oppe... Okay. Bare 1, ikke?",88,RebekkaR
Pair20,2,A,(0:35:32.3),Jo.,88,RebekkaR
Pair20,2,B,(0:35:34.5),"Eller nej, det var 2, var det ikke?",88,RebekkaR
Pair20,2,A,(0:35:36.2),"Var 2 ikke de store runde øjne? Ja det kan godt være mig, der ",88,RebekkaR
Pair20,2,B,(0:35:38.2),1'erne havde de store runde øjne.,88,RebekkaR
Pair20,2,A,(0:35:39.9),Okay men så...,88,RebekkaR
Pair20,2,B,(0:35:41.1),Vi prøver.,88,RebekkaR
Pair20,2,B,(0:35:46.4),"Det er den samme som før, er det ikke?",89,RebekkaR
Pair20,2,A,(0:35:47.4),Jo.,89,RebekkaR
Pair20,2,A,(0:35:57.5),Fire? Tænker jeg.,90,RebekkaR
Pair20,2,B,(0:36:08.7),Var det en grøn vi havde lige før?,91,RebekkaR
Pair20,2,A,(0:36:10.7),"Ja. Det er 1'eren eller 2'eren, men jeg kan ikke huske hvilken.",91,RebekkaR
Pair20,2,B,(0:36:18.4),Tror den var grøn. Så vi prøver at se.,91,RebekkaR
Pair20,2,B,(0:36:21.3),"Okay så de blå, der  så lad os prøve at trykke 1 her og se.",92,RebekkaR
Pair20,2,A,(0:36:26.5),Ja okay.,92,RebekkaR
Pair20,2,B,(0:36:27.6),Ja. Ej hvor sjovt at farven betyder noget! Okay så 2 vil jeg umiddelbart sige.,93,RebekkaR
Pair20,2,A,(0:36:39.6),Ja.,93,RebekkaR
Pair20,2,A,(0:36:50.5),Jeg tænkte 4.,94,RebekkaR
Pair20,2,B,(0:36:53.6),Så grønne er destruktive. Og blå er gode.,95,RebekkaR
Pair20,2,A,(0:36:56.8),Ja.,95,RebekkaR
Pair20,2,B,(0:36:57.6),Tre.,95,RebekkaR
Pair20,2,A,(0:37:14.6),Altså er den ikke destruktiv?,96,RebekkaR
Pair20,2,B,(0:37:19.4),"Det er bare øjnene, der forvirrer mig.",96,RebekkaR
Pair20,2,A,(0:37:20.7),Ja.,96,RebekkaR
Pair20,2,B,(0:37:21.7),"Men på den anden side, så farven...",96,RebekkaR
Pair20,2,A,(0:37:23.5),"Jamen jeg synes netop også, at farven trækker mig i den anden retning.",96,RebekkaR
Pair20,2,B,(0:37:26.9),Ja. Skal vi sige 3?,96,RebekkaR
Pair20,2,A,(0:37:28.3),"Ja jeg ved det sgu ikke, men ja, det er mit bud.",96,RebekkaR
Pair20,2a,B,(0:37:39.5),"Armene nede, så var den god. Og den har pletter. Så 2?",97,RebekkaR
Pair20,2a,A,(0:37:45.6),Ja.,97,RebekkaR
Pair20,2a,B,(0:37:52.3),"Skæve øjne, armene oppe, pletter. Grøn.",98,RebekkaR
Pair20,2a,A,(0:37:55.5),Ja.,98,RebekkaR
Pair20,2a,A,(0:38:01.1),"Store øjne, nede, er det ikke en 2'er?",99,RebekkaR
Pair20,2a,B,(0:38:04.5),"Og den er blå, og den kunne vi godt lide.",99,RebekkaR
Pair20,2a,A,(0:38:11.5),"Armene nede, skæve øjne...",100,RebekkaR
Pair20,2a,B,(0:38:14.5),Et?,100,RebekkaR
Pair20,2a,A,(0:38:15.5),Jo.,100,RebekkaR
Pair20,2a,A,(0:38:22.4),"Oppe, store øjne.",101,RebekkaR
Pair20,2a,B,(0:38:25.9),"Fire? Tre? Det er så svært, når man ikke har øjnene.",101,RebekkaR
Pair20,2a,A,(0:38:26.9),"Ja, præcis. Med pletter. Og grøn.",101,RebekkaR
Pair20,2a,A,(0:38:47.2),Oppe...,102,RebekkaR
Pair20,2a,B,(0:38:48.0),Blå. Og den har ikke nogle pletter.,102,RebekkaR
Pair20,2a,A,(0:38:53.3),Er den ikke 4?,102,RebekkaR
Pair20,2a,B,(0:39:00.5),Den tror jeg er 4.,103,RebekkaR
Pair20,2a,A,(0:39:01.8),Ja.,103,RebekkaR
Pair20,2a,B,(0:39:07.8),Tre?,104,RebekkaR
Pair20,2a,A,(0:39:08.4),Ja.,104,RebekkaR
Pair20,3,A,(0:39:29.6),"Onde øjne, store arme ",1,RebekkaR
Pair20,3,B,(0:39:30.3),"Pletter, runde øjne, arme.",1,RebekkaR
Pair20,3,A,(0:39:31.9),Ja.,1,RebekkaR
Pair20,3,B,(0:39:32.1),Så den har alt det runde. Både med pletter og øjne og muskler.,1,RebekkaR
Pair20,3,A,(0:39:34.8),Ja.,1,RebekkaR
Pair20,3,B,(0:39:38.3),"Så hvis de er helt vildt runde og blå, så er det i hvert fald 1.",2,RebekkaR
Pair20,3,A,(0:39:41.4),Ja.,2,RebekkaR
Pair20,3,B,(0:39:42.1),Så prøver vi denne her.,2,RebekkaR
Pair20,3,A,(0:39:43.5),Jeg vil sige 3.,2,RebekkaR
Pair20,3,B,(0:39:44.0),Har du husket den?,2,RebekkaR
Pair20,3,A,(0:39:46.2),"Nej, men det er jo nye. Nye mønstre.",2,RebekkaR
Pair20,3,B,(0:39:55.4),Men vi kan godt sige 3 ved denne her.,2,RebekkaR
Pair20,3,A,(0:39:56.9),Ja bare tryk.,2,RebekkaR
Pair20,3,B,(0:40:06.1),Så hvis de er blå både med arme  okay der bliver mange at huske her.,3,RebekkaR
Pair20,3,A,(0:40:08.1),Ja.,3,RebekkaR
Pair20,3,B,(0:40:09.7),Dén har også armene nede. Og pletter.,3,RebekkaR
Pair20,3,A,(0:40:10.8),Friendly.,3,RebekkaR
Pair20,3,B,(0:40:23.9),"Den anden blå af dem var jelly. Så vi prøver at se, om farven har nogen forskel.",4,RebekkaR
Pair20,3,B,(0:40:30.4),Det har den ikke.,5,RebekkaR
Pair20,3,A,(0:40:30.6),"Nej. Den var friendly sidst, ikke? Men den eneste forskel er fregner. Fra den første, vi havde.",5,RebekkaR
Pair20,3,B,(0:40:41.0),Vi har ikke haft denne her i denne omgang.,5,RebekkaR
Pair20,3,A,(0:40:43.1),Er du sikker?,5,RebekkaR
Pair20,3,B,(0:40:44.7),"Det mener jeg. Når nej  det er rigtigt. Fordi den havde muskler, og den var friendly. Men denne her har ikke pletter. Skal vi teste, om har nogen betydning?",5,RebekkaR
Pair20,3,A,(0:40:52.5),"Ja, præcis.",5,RebekkaR
Pair20,3,B,(0:40:54.2),Det har de ikke.,6,RebekkaR
Pair20,3,A,(0:40:54.7),"Ikke i første omgang, nej. Det er nogle andre øjne. Og farve.",6,RebekkaR
Pair20,3,B,(0:41:02.6),Så...,6,RebekkaR
Pair20,3,A,(0:41:09.8),"Den var også friendly, var den ikke? 1.",7,RebekkaR
Pair20,3,B,(0:41:17.8),"Fandt vi ud af, om farven havde nogen betyning?",8,RebekkaR
Pair20,3,A,(0:41:19.8),"Nej men det tror jeg, det har. 2'eren vil være min tanke.",8,RebekkaR
Pair20,3,A,(0:41:36.9),Er den ikke friendly?,9,RebekkaR
Pair20,3,B,(0:41:40.0),"Så tror jeg bare, den skulle være blå.",9,RebekkaR
Pair20,3,A,(0:41:41.5),Jamen det kan også godt være. Prøv at se...,9,RebekkaR
Pair20,3,B,(0:41:42.4),Vi prøver 2.,9,RebekkaR
Pair20,3,B,(0:41:46.0),"Den var destruktiv. Okay: grøn, muskler, skæve øjne. Men dén der...",10,RebekkaR
Pair20,3,A,(0:41:54.1),Husker jeg som friendly.,10,RebekkaR
Pair20,3,B,(0:42:02.0),"Jeg tester lige, om pletter har nogen betydning.",11,RebekkaR
Pair20,3,B,(0:42:25.7),Skal vi tage en vildgæt og sige destruktiv?,12,RebekkaR
Pair20,3,A,(0:42:26.1),Ja.,12,RebekkaR
Pair20,3,B,(0:42:33.7),Men var den der ikke venlig?,13,RebekkaR
Pair20,3,A,(0:42:36.5),"Jo, det tror jeg.",13,RebekkaR
Pair20,3,B,(0:42:37.0),Lad os prøve.,13,RebekkaR
Pair20,3,A,(0:42:37.7),Ja.,13,RebekkaR
Pair20,3,A,(0:42:44.3),"Var det så ikke 3, den der? Det kommer så an på, om pletter betydning noget.",14,RebekkaR
Pair20,3,B,(0:42:52.4),Okay det er også 3.,15,RebekkaR
Pair20,3,A,(0:42:53.5),"3 igen, ja.",15,RebekkaR
Pair20,3,A,(0:42:58.7),Og så er det 4'eren. Fordi den har anderledes øjne.,16,RebekkaR
Pair20,3,A,(0:43:03.3),Så har pletterne også betydning.,17,RebekkaR
Pair20,3,B,(0:43:04.7),"Ja, men også farven. Fordi alle 3'ere og 4'ere indtil videre har været grønne.",17,RebekkaR
Pair20,3,A,(0:43:09.1),"Ja. Det skal være en 3'er, hvis vi kører uden farver.",17,RebekkaR
Pair20,3,B,(0:43:17.2),"Så vi kan godt lide blå. Okay. Vi kan ikke lide grøn, så den er enten 3 eller 4.",18,RebekkaR
Pair20,3,A,(0:43:21.7),Den har vi haft før.,18,RebekkaR
Pair20,3,B,(0:43:22.4),"Det er en 3'er, ikke?",18,RebekkaR
Pair20,3,A,(0:43:23.4),Ja.,18,RebekkaR
Pair20,3,A,(0:43:28.1),Det er den samme.,19,RebekkaR
Pair20,3,B,(0:43:28.2),Det er den også.,19,RebekkaR
Pair20,3,B,(0:43:34.6),Nej den grøn. Så... 4?,20,RebekkaR
Pair20,3,A,(0:43:43.5),"Ja, jeg ved det ikke. Det er rent gæt.",20,RebekkaR
Pair20,3,B,(0:43:46.0),"Nej, det var også jelly. Så armene nede og pletter   så er det jelly uanset farven.",21,RebekkaR
Pair20,3,A,(0:43:53.1),"Den er friendly, ikke? Den store blå.",21,RebekkaR
Pair20,3,A,(0:44:02.9),Er det ikke 2'eren?,22,RebekkaR
Pair20,3,B,(0:44:12.3),Armene nede. Og grøn ligesom den anden. Men med pletter og store øjne. Jeg vil sige enten 1 eller 2.,23,RebekkaR
Pair20,3,A,(0:44:22.7),Ja. Jeg er på 2'eren.,23,RebekkaR
Pair20,3,B,(0:44:32.1),"Nu er det den samme som før, men med anderledes øjne.",24,RebekkaR
Pair20,3,A,(0:44:36.5),"Ja. Skal vi se, om det har en betydning?",24,RebekkaR
Pair20,3,B,(0:44:37.6),Ja.,24,RebekkaR
Pair20,3,B,(0:44:38.9),Det har de ikke. Så det er også bare...,25,RebekkaR
Pair20,3,A,(0:44:50.7),Et. Havde vi ikke den i starten?,26,RebekkaR
Pair20,3,A,(0:44:59.1),Fire var mit bud der.,27,RebekkaR
Pair20,3,B,(0:45:07.7),Det er fire.,28,RebekkaR
Pair20,3,A,(0:45:20.9),"Ja det er kun grøn med armene oppe, der er (?), som jeg husker det. Om det er 1 eller 2 kan jeg ikke huske.",29,RebekkaR
Pair20,3,B,(0:45:32.8),Jeg tror det er 2.,29,RebekkaR
Pair20,3,B,(0:45:39.3),Skal vi så også prøve 1?,30,RebekkaR
Pair20,3,A,(0:45:39.8),"Ja prøv 1 og se, om det ændrer noget.",30,RebekkaR
Pair20,3,B,(0:45:43.7),"Så farven er ligemeget ved 1'eren. Der er det bare stillingen, der betyder noget.",31,RebekkaR
Pair20,3,A,(0:45:51.0),Det er 2 eller 4.,31,RebekkaR
Pair20,3,B,(0:45:54.6),"Men den har jo armene oppe   var det ikke det, 3'eren havde? Og glade øjne.",31,RebekkaR
Pair20,3,A,(0:45:58.1),Men 3'eren var kun de grønne. Indtil videre.,31,RebekkaR
Pair20,3,B,(0:45:59.7),Okay. Jeg tror ikke det er 2'eren nemlig. Eller nej vent. Var 2'eren ikke netop den der?,31,RebekkaR
Pair20,3,A,(0:46:12.1),Jo præcis.,31,RebekkaR
Pair20,3,A,(0:46:22.0),"1 eller 2, ikke?",32,RebekkaR
Pair20,3,B,(0:46:23.8),"Jo. Jeg tror det er 1, fordi skal de ikke være blå ved 2'eren?",32,RebekkaR
Pair20,3,A,(0:46:32.5),Det kan godt være. Prøv.,32,RebekkaR
Pair20,3,B,(0:46:38.2),Det er den samme som før.,33,RebekkaR
Pair20,3,A,(0:46:38.9),Ja.,33,RebekkaR
Pair20,3,A,(0:46:44.3),1'er eller 3'eren.,34,RebekkaR
Pair20,3,B,(0:46:49.1),"Når ja, fordi den ikke er blå, ikke?",34,RebekkaR
Pair20,3,A,(0:46:50.2),Ja.,34,RebekkaR
Pair20,3,B,(0:46:57.1),"Og den er blå og har armene nede, og har pletter. Så enten 1 eller 2.",35,RebekkaR
Pair20,3,A,(0:47:01.1),Ja. Men jeg mener det er 1'eren på grund af øjnene.,35,RebekkaR
Pair20,3,A,(0:47:13.4),Det har andre øjne   så jeg har lyst til at sige 2. Jeg ved farven også har noget med det...,36,RebekkaR
Pair20,3,B,(0:47:18.5),Skal vi prøve alligevel?,36,RebekkaR
Pair20,3,A,(0:47:19.2),Ja.,36,RebekkaR
Pair20,3,B,(0:47:24.2),Og det er så 1.,37,RebekkaR
Pair20,3,A,(0:47:24.4),Et.,37,RebekkaR
Pair20,3,A,(0:47:29.8),Det er 1 igen.,38,RebekkaR
Pair20,3,A,(0:47:36.2),"Det er 3  kun på grund af de store muskler, og grøn.",39,RebekkaR
Pair20,3,B,(0:47:40.7),Og øjnene.,39,RebekkaR
Pair20,3,A,(0:47:43.3),"Så er spørgsmålet, om det er øjnene eller pletterne, der gør det. Var den ikke 2? Eller var det med pletter?",40,RebekkaR
Pair20,3,B,(0:47:53.2),"Jeg tror ikke... Altså den med 2, der var blå, den havde både pletter, muskler og store øjne.",40,RebekkaR
Pair20,3,A,(0:48:01.4),"Ja. Det er 2 eller 4, men... Hvilket er jeg i tvivl om. Hvad tænker du?",40,RebekkaR
Pair20,3,B,(0:48:16.7),Skal vi prøve 3?,40,RebekkaR
Pair20,3,A,(0:48:17.3),Det kan vi godt.,40,RebekkaR
Pair20,3,B,(0:48:22.2),Så vrede øjne   så er de åbenbart venlige.,41,RebekkaR
Pair20,3,A,(0:48:27.2),"Og er det ikke en 1'er? Jeg ved ikke, om pletterne betyder noget.",41,RebekkaR
Pair20,3,A,(0:48:39.1),Det er 1.,42,RebekkaR
Pair20,3,B,(0:48:39.7),"Så kan vi finde ud af, om øjnene betyder noget. Er du sikker?",42,RebekkaR
Pair20,3,A,(0:48:42.0),Ja der er jeg ret sikker.,42,RebekkaR
Pair20,3,B,(0:48:43.1),"Okay. Det gør de åbenbart. Okay, så er det også 1.",43,RebekkaR
Pair20,3,B,(0:48:53.9),"Det var 2, ikke?",44,RebekkaR
Pair20,3,A,(0:48:55.4),"Jeg kan ikke huske den der, men jo.",44,RebekkaR
Pair20,3,A,(0:49:01.8),"Den er dårlig. Der er ikke nogle pletter, så jeg er ret sikker på, at det er en 3'er.",45,RebekkaR
Pair20,3,B,(0:49:04.8),Ja. Og den har vrede øjne.,45,RebekkaR
Pair20,3,B,(0:49:08.9),Vrede øjne   så er det en 4'er. Uanset om de har pletter eller ej.,46,RebekkaR
Pair20,3,A,(0:49:13.0),Ja. 2 var min første tanke. Med de runde øjne. Og armene nede.,46,RebekkaR
Pair20,3,B,(0:49:24.6),Men armene nede... Men ja. Vi kan prøve.,46,RebekkaR
Pair20,3,B,(0:49:29.8),Den var venlig. Så måske skal den have armene oppe for at der er 2. Skal vi prøve 1 her?,47,RebekkaR
Pair20,3,B,(0:49:42.5),Var det ikke også 1?,48,RebekkaR
Pair20,3,A,(0:49:43.1),Jo.,48,RebekkaR
Pair20,3,B,(0:49:52.2),Jeg tror det er 4.,49,RebekkaR
Pair20,3,A,(0:49:53.9),"Ja, prøv.",49,RebekkaR
Pair20,3,A,(0:50:04.7),Er det ikke en 1'er?,50,RebekkaR
Pair20,3,B,(0:50:12.5),Skal vi så prøve om pletterne har nogen betydning?,51,RebekkaR
Pair20,3,A,(0:50:13.6),Ja.,51,RebekkaR
Pair20,3,B,(0:50:15.9),Det har de! Okay. Og det var fi ,52,RebekkaR
Pair20,3,A,(0:50:21.3),Det var en 3'er. Nå okay.,52,RebekkaR
Pair20,3,B,(0:50:24.5),"Jeg mener, at det var en 4'er. På grund af pletterne.",52,RebekkaR
Pair20,3,A,(0:50:27.3),Ja.,52,RebekkaR
Pair20,3,B,(0:50:34.2),"Så armene nede, så er man venlig. Og grøn og ",53,RebekkaR
Pair20,3,A,(0:50:41.0),Det er runde øjne.,53,RebekkaR
Pair20,3,B,(0:50:47.6),Hvis det ikke var for farven ville jeg jo sige 2.,53,RebekkaR
Pair20,3,A,(0:50:50.6),Ja. Jeg er på 2'eren også.,53,RebekkaR
Pair20,3,B,(0:50:53.1),Skal vi prøve?,53,RebekkaR
Pair20,3,A,(0:50:53.7),Ja.,53,RebekkaR
Pair20,3,B,(0:50:56.6),"Vi holder os bare til blå med 2'eren indtil videre. Dén er så venlig, er den ikke? Fordi den ikke har pletter.",54,RebekkaR
Pair20,3,A,(0:51:02.0),Jo.,54,RebekkaR
Pair20,3,B,(0:51:08.3),Og den er 4.,55,RebekkaR
Pair20,3,A,(0:51:09.7),Ja.,55,RebekkaR
Pair20,3,B,(0:51:15.6),Er den...,56,RebekkaR
Pair20,3,A,(0:51:17.0),Den grønne.,56,RebekkaR
Pair20,3,B,(0:51:19.6),Er den så 3?,56,RebekkaR
Pair20,3,A,(0:51:20.5),"Jamen jeg er i tvivl nu   for så kom pletterne. Men jeg tror, du har ret med 3'eren.",56,RebekkaR
Pair20,3,B,(0:51:23.8),"Om det er øjnene, der har nogle betydning?",56,RebekkaR
Pair20,3,B,(0:51:26.7),Det er det ikke. Okay.,57,RebekkaR
Pair20,3,A,(0:51:39.1),Jeg kan ikke huske det længere.,58,RebekkaR
Pair20,3,B,(0:51:44.7),Tre.,59,RebekkaR
Pair20,3,A,(0:51:45.2),Ja.,59,RebekkaR
Pair20,3,B,(0:51:53.4),"Hvis den var blå så ville jeg jo sige 2, men... Jeg hælder mere til 1.",60,RebekkaR
Pair20,3,A,(0:51:57.1),"Ja, jeg er også med på 1.",60,RebekkaR
Pair20,3,B,(0:52:04.8),Var det en 3'er?,61,RebekkaR
Pair20,3,A,(0:52:11.0),Altså jeg vil mene det er en 4'er.,61,RebekkaR
Pair20,3,B,(0:52:20.6),Et.,62,RebekkaR
Pair20,3,A,(0:52:21.8),Prøv.,62,RebekkaR
Pair20,3,B,(0:52:27.9),"3? Ville jeg i hvert fald sige, hvis den var grøn.",63,RebekkaR
Pair20,3,A,(0:52:31.2),Ja.,63,RebekkaR
Pair20,3,B,(0:52:33.5),Men kunne 3 ikke være begge farver?,63,RebekkaR
Pair20,3,A,(0:52:36.8),"Jeg tror pletterne er afgørende for, om det er 3, mere end det er farven. Jeg ved ikke  prøv 3.",63,RebekkaR
Pair20,3,A,(0:52:51.8),Der tror jeg vi er ude i en 3'er. På pletterne.,64,RebekkaR
Pair20,3,B,(0:52:55.3),"Er vi ikke ude i en 4'er? Fordi fandt vi ikke ud af, at øjnene ikke havde nogen betydning? Fordi hvis den havde vrede øjne så afgjorde det jo 4.",64,RebekkaR
Pair20,3,A,(0:53:03.8),Ja okay. Ja prøv 4.,64,RebekkaR
Pair20,3,B,(0:53:10.8),Er det en 2'er? Eller skal den have armene oppe?,65,RebekkaR
Pair20,3,A,(0:53:13.3),Jeg tror på 2'eren.,65,RebekkaR
Pair20,3,B,(0:53:22.1),Så er det jo om pletterne har nogen betydning.,66,RebekkaR
Pair20,3,A,(0:53:24.2),Ja. 1 eller 2.,66,RebekkaR
Pair20,3,B,(0:53:25.2),Havde de ikke det?,66,RebekkaR
Pair20,3,A,(0:53:28.1),"Nej, det mener jeg ikke de havde, faktisk. Prøv at følg den.",66,RebekkaR
Pair20,3,B,(0:53:33.2),Okay skal vi prøve 2 eller 1?,66,RebekkaR
Pair20,3,A,(0:53:35.8),Du vælger. 1'eren? Okay.,66,RebekkaR
Pair20,3,B,(0:53:39.2),Så pletterne havde (?ingen?) betydning. Uh det er 2.,67,RebekkaR
Pair20,3,A,(0:53:47.0),Okay.,67,RebekkaR
Pair20,3,B,(0:53:56.8),"Så den har armene nede, som er venlig. Og...",68,RebekkaR
Pair20,3,A,(0:54:00.4),Pletter. Og den er grøn.,68,RebekkaR
Pair20,3,B,(0:54:03.2),Jeg giver den 4.,68,RebekkaR
Pair20,3,A,(0:54:04.5),Et så. Nej ikke 4. Jeg er på 1 eller 2.,68,RebekkaR
Pair20,3,B,(0:54:06.7),Så 1 eller 3.,68,RebekkaR
Pair20,3,A,(0:54:09.0),"Jeg hælder mest til 1'eren, vil jeg sige.",68,RebekkaR
Pair20,3,A,(0:54:19.3),"Den har så ikke pletter. Men hvordan var det nu med pletter   blev vi enige om, at det ikke havde betydning?",69,RebekkaR
